"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.64129265699496e-10,0.848494499897463,0.64,0.415,9.1159629076038e-06,"1","Terf1"
4.72677552728116e-10,0.439694008950046,0.956,0.893,9.28385981313293e-06,"1","Ubxn4"
5.40055509371825e-10,0.637889122803366,0.853,0.643,1.0607230259572e-05,"1","Mcm2"
6.44577282882968e-10,0.442061544948603,0.947,0.877,1.26601424131044e-05,"1","Vars1"
6.908045855925e-10,1.16500880316226,0.276,0.101,1.35680928656223e-05,"1","Chst2"
1.08437276256181e-09,0.373614444938394,1,0.997,2.12981654294765e-05,"1","Hsp90b1"
1.1349896039239e-09,0.566650176123233,0.831,0.662,2.22923308106693e-05,"1","Tmem128"
1.27578348812964e-09,0.504775800982737,0.956,0.855,2.50576634903542e-05,"1","Ghitm"
1.33548404202384e-09,0.37008829889097,0.978,0.937,2.62302420693902e-05,"1","Emg1"
1.36620265717163e-09,0.835355913288758,0.609,0.372,2.68335863895079e-05,"1","Cdkn2c"
1.38951369301152e-09,0.31388247816409,0.996,0.994,2.72914384444392e-05,"1","Set"
1.48313338417803e-09,0.446671337427198,0.991,0.98,2.91302227986406e-05,"1","Tubb4b"
1.59303925894897e-09,0.435499759520943,0.978,0.887,3.12888840850167e-05,"1","Dnajc2"
1.80318262792172e-09,0.412253509519735,0.942,0.839,3.54163099950106e-05,"1","Tex261"
1.80675459595416e-09,0.563708927494136,0.907,0.793,3.54864670191356e-05,"1","Rrm2"
1.93563740051528e-09,0.975582368419404,0.476,0.259,3.80178541835205e-05,"1","Scrn1"
2.01828471031212e-09,0.736954852945078,0.698,0.473,3.96411299952403e-05,"1","Epb41"
2.11037268452328e-09,0.431009563577964,0.978,0.92,4.14498298967218e-05,"1","Rpn1"
2.79371012020205e-09,0.700216209053208,0.733,0.544,5.48712604708885e-05,"1","Gmfb"
3.37868615996158e-09,0.42383226569622,0.987,0.991,6.63607748678053e-05,"1","Tceal9"
3.72427425318793e-09,0.429651287976179,0.96,0.904,7.31484706068642e-05,"1","Snrnp27"
4.25553560974975e-09,0.363332897837036,0.991,0.94,8.35829749110949e-05,"1","Rac1"
4.28262503034785e-09,0.333091932514153,0.996,0.982,8.41150382210621e-05,"1","Myl6"
4.50150979630614e-09,0.894070937081763,0.498,0.271,8.84141539092488e-05,"1","Foxm1"
4.52831297995429e-09,0.702964737193984,0.658,0.406,8.89405952392821e-05,"1","Ar"
5.23149816642787e-09,1.2650390751733,0.289,0.118,0.00010275185548681,"1","Cdkn1b"
5.50285295668685e-09,0.890888721481256,0.516,0.291,0.000108081534922286,"1","Gabarapl1"
6.4104812559178e-09,0.483989126668718,0.858,0.674,0.000125908262347482,"1","Gltp"
6.65587979346393e-09,0.669337019581588,0.693,0.472,0.000130728135023425,"1","Mast2"
7.16682450671116e-09,0.638398207977966,0.662,0.438,0.000140763600136314,"1","Rnf6"
7.83428407650862e-09,0.273581882133425,0.996,0.991,0.000153873173546706,"1","Mrfap1"
8.14669060408514e-09,0.56994453618209,0.831,0.666,0.000160009150154836,"1","Atp6v1e1"
1.09716123757711e-08,0.335261424114008,0.969,0.96,0.00021549343867252,"1","Hdlbp"
1.20895798480429e-08,0.401090800885321,0.96,0.914,0.000237451437795411,"1","Gars1"
1.22748388208036e-08,1.15007800202138,0.547,0.36,0.000241090109279404,"1","Cdkn2d"
1.36563787614198e-08,1.12689931780442,0.382,0.201,0.000268224935253047,"1","Ptprn"
1.4264104465461e-08,1.46154381945405,0.316,0.147,0.000280161275806119,"1","Inka1"
1.44023510382196e-08,0.382269554041075,0.987,0.972,0.000282876576741671,"1","Mtx2"
1.46780889116345e-08,0.755805481347371,0.618,0.395,0.000288292344313413,"1","Ski"
1.76802847965474e-08,0.496753601359872,0.836,0.686,0.000347258473688987,"1","Yeats4"
1.85403269024351e-08,0.320887837286107,0.987,0.972,0.000364150560690728,"1","Srrm2"
2.2401216932215e-08,1.10877840376706,0.387,0.196,0.000439982301765634,"1","Dusp6"
2.37498466323316e-08,0.401552563453991,0.982,0.905,0.000466470737705624,"1","Lyar"
2.51655182081248e-08,0.404994425461024,0.942,0.864,0.000494275943125779,"1","Immt"
2.66048642023818e-08,0.307588842868134,0.996,0.982,0.00052254613779898,"1","Nucks1"
2.71284184173553e-08,0.432006270252035,0.951,0.916,0.000532829266135274,"1","Kmt5a"
3.51586665234565e-08,0.746993516684738,0.631,0.426,0.000690551369187209,"1","Fmr1"
3.54604124686605e-08,0.453469764452358,0.898,0.758,0.00069647796129696,"1","Sar1a"
4.05574680415936e-08,0.393687528341867,0.964,0.87,0.000796589229804939,"1","Rab7"
4.14345361800309e-08,0.469482024244081,0.907,0.828,0.000813815725111987,"1","Smc2"
4.66877207976182e-08,0.927928204276541,0.404,0.211,0.000916993524186019,"1","Fbxl14"
4.69161726617883e-08,0.453790378194092,0.924,0.819,0.000921480547250184,"1","Hnrnpdl"
4.71852505191951e-08,0.442709361228752,0.862,0.724,0.00092676550544751,"1","Thrap3"
4.83635463973299e-08,0.610713023605844,0.724,0.542,0.000949908414789957,"1","Rif1"
4.86232510545338e-08,0.609541972119671,0.791,0.648,0.000955009273962099,"1","Sec61a1"
4.89492185663341e-08,0.637691673131147,0.702,0.502,0.000961411601861368,"1","Uhrf1"
4.90743984892918e-08,0.490050133874461,0.876,0.752,0.00096387026072818,"1","Wdr1"
5.00697316785955e-08,0.640836564692298,0.747,0.554,0.000983419599899294,"1","Klf4"
5.18448180254195e-08,0.384494685714714,0.982,0.96,0.00101828407083726,"1","Eif1ax"
5.18643947461405e-08,0.526669256155875,0.88,0.706,0.00101866857720894,"1","Hp1bp3"
5.26177112221803e-08,0.675877864916826,0.613,0.368,0.00103346446611484,"1","Ezh2"
6.2594183568693e-08,0.26602162455303,1,0.988,0.0012294123594727,"1","Swi5"
6.63423810134614e-08,0.609943435380352,0.871,0.746,0.0013030307054854,"1","Sgo1"
6.89323581142066e-08,0.741935067300643,0.582,0.394,0.00135390044572113,"1","Lockd"
7.88969070672171e-08,0.292981315507911,0.996,0.977,0.00154961415170721,"1","Ndufb10"
8.73285050151265e-08,1.40081110609761,0.32,0.161,0.0017152191670021,"1","Tubb3"
1.01334080675184e-07,1.0180260798867,0.333,0.159,0.00199030267854129,"1","Zfp945"
1.0357724151302e-07,0.535863627889732,0.867,0.718,0.00203436060055723,"1","Thbs1"
1.07055185307226e-07,0.479915910487716,0.898,0.799,0.00210267089461923,"1","Luc7l2"
1.12310773014511e-07,0.380773977283225,0.916,0.758,0.00220589589277802,"1","Fgfr1op2"
1.18570805323383e-07,0.321086125101522,0.978,0.957,0.00232884918735656,"1","Nop58"
1.21121860226301e-07,0.368806408122679,0.978,0.894,0.00237895445670478,"1","Smarca5"
1.39206636457558e-07,0.472830838427038,0.907,0.764,0.00273415754666289,"1","Nmt2"
1.41881508337556e-07,0.655767503475301,0.587,0.357,0.00278669470525793,"1","Atn1"
1.41909100979015e-07,0.471483583095778,0.88,0.732,0.00278723665232884,"1","Macf1"
1.58828662250447e-07,0.292322813539035,0.964,0.939,0.00311955375526102,"1","Arf4"
1.5927752231746e-07,0.334555929108319,0.991,0.945,0.00312836981583723,"1","Lsm5"
1.7105912585044e-07,0.830800965097357,0.44,0.237,0.0033597722908285,"1","Sgpl1"
1.71384414205014e-07,0.607630619032054,0.831,0.72,0.00336616127940069,"1","Dbf4"
1.75855853564936e-07,0.411486434153791,0.933,0.816,0.0034539848198689,"1","Eif3j1"
1.87217031950365e-07,1.01646763190854,0.338,0.17,0.00367712972453712,"1","Nav1"
1.92086445039249e-07,0.348344055675294,0.973,0.926,0.00377276986701589,"1","Sri"
1.94557818020736e-07,0.663691080404849,0.52,0.32,0.00382131010374528,"1","Tacc1"
2.05790061488726e-07,0.641526396462091,0.622,0.407,0.00404192259770007,"1","Tes"
2.10649701908906e-07,1.12163657300782,0.32,0.156,0.00413737079519281,"1","Lcorl"
2.18741347522569e-07,0.522809302473595,0.831,0.623,0.00429629880669077,"1","Tuba4a"
2.31221703509552e-07,0.805069434633019,0.253,0.104,0.0045414254786311,"1","Gstt3"
2.36358648335587e-07,0.39310518607983,0.924,0.816,0.00464232021195926,"1","Brd4"
2.47963762244138e-07,0.654795740195671,0.716,0.545,0.00487025625423711,"1","Bpnt2"
2.55961683174587e-07,0.380403464204603,0.938,0.885,0.00502734341923206,"1","Dph3"
2.5604089475146e-07,0.347281669820793,0.987,0.972,0.00502889921381343,"1","Capg"
2.6554366089267e-07,0.54603393903808,0.711,0.538,0.00521554304359294,"1","Smim10l1"
2.83005626544569e-07,0.512917937743941,0.858,0.706,0.00555851351096188,"1","Mri1"
2.84857942918139e-07,0.457184773459917,0.88,0.761,0.00559489485685516,"1","Nfic"
2.9692232454468e-07,0.485470831642793,0.818,0.674,0.00583185137638206,"1","Lrp1"
3.35241463464269e-07,0.286396352651579,0.973,0.977,0.0065844775839017,"1","Tmed2"
3.43703231986924e-07,0.353999438631572,0.973,0.876,0.00675067517945517,"1","Erdr1y"
3.45842560021301e-07,0.512545370369268,0.844,0.672,0.00679269372137836,"1","Aup1"
3.61422307594058e-07,0.751308781908122,0.476,0.274,0.0070986955434549,"1","Crnde"
3.63316864548796e-07,0.356069971105637,0.96,0.896,0.00713590653660291,"1","Dazap1"
3.77429601775798e-07,0.372149840174783,0.947,0.871,0.00741309480847844,"1","Ube2k"
3.95525347466649e-07,0.404575091772685,0.942,0.905,0.00776851334959245,"1","Ccnb2"
4.1204868571657e-07,0.729320579160886,0.827,0.66,0.00809304823615916,"1","ENSMUSG00000129048"
4.25587593927302e-07,0.844170461433134,0.329,0.159,0.00835896593232613,"1","Plekha2"
4.48125357122479e-07,0.290540192407462,0.991,0.975,0.00880163013924261,"1","Tmbim6"
4.51747042243407e-07,0.294890435350649,0.978,0.954,0.00887276365670276,"1","Dnajc8"
4.86839830509911e-07,0.294709367823889,0.991,0.98,0.00956202111104516,"1","Psmc6"
5.07832957899415e-07,0.536141759066348,0.773,0.583,0.00997434712610241,"1","Reep4"
5.10646504144856e-07,0.797178663524794,0.378,0.196,0.0100296079879091,"1","Ppp6r3"
5.18870095080978e-07,0.832236625058237,0.307,0.149,0.0101911275374855,"1","Casp12"
5.2136970638666e-07,0.33268037452803,0.987,0.956,0.0102402224031404,"1","Septin7"
5.55517649579212e-07,0.801241565652604,0.427,0.245,0.0109109221553853,"1","Tpcn1"
5.88008391486528e-07,0.955897369697741,0.307,0.147,0.0115490728171869,"1","Fam171a1"
6.63334444695459e-07,0.309151459542395,0.991,0.953,0.0130285518282635,"1","Raly"
6.68309866024554e-07,0.555909792326068,0.778,0.622,0.0131262740785883,"1","Prrc2a"
6.94924126847041e-07,0.871129727286806,0.342,0.172,0.0136490047754027,"1","Ccdc77"
7.14167615991497e-07,0.687433256408692,0.591,0.377,0.014026966145689,"1","Nelfa"
7.62671205834269e-07,0.349360246202078,0.951,0.907,0.0149796251537909,"1","Fundc2"
7.64208277990281e-07,0.506033120574366,0.778,0.597,0.0150098147880071,"1","Gnl1"
7.83653739051118e-07,0.646661869907802,0.64,0.443,0.015391743088703,"1","Krit1"
8.34903168030586e-07,0.690104811269378,0.453,0.257,0.0163983331232887,"1","Tcf19"
8.38793198756227e-07,0.591594384043372,0.667,0.481,0.0164747372167711,"1","Mob1a"
8.40835953832193e-07,0.9336796158139,0.32,0.158,0.0165148589692181,"1","Atxn1l"
8.50015768283191e-07,0.470944711721094,0.827,0.657,0.0166951597048502,"1","Snx17"
8.55923291467375e-07,0.474229441327938,0.8,0.634,0.0168111893677107,"1","Cdc5l"
8.68413998981503e-07,0.270032248943356,0.991,0.959,0.0170565193539957,"1","P4hb"
8.78694686081103e-07,0.341317883459805,0.933,0.907,0.0172584423293189,"1","Mbd3"
8.81829226948924e-07,0.700861634342086,0.556,0.366,0.0173200078465038,"1","Scarb2"
8.9615086532476e-07,0.514355871756492,0.809,0.631,0.0176012991458436,"1","Hmgb3"
9.20301689931787e-07,0.473584297346949,0.804,0.636,0.0180756454919502,"1","Ptbp3"
9.51873961890827e-07,1.14034112228436,0.262,0.119,0.0186957564854977,"1","Abcg2"
9.63419498108938e-07,0.534148374527514,0.716,0.536,0.0189225223623577,"1","Mia3"
9.77369924669712e-07,0.61722241862279,0.604,0.4,0.0191965226904378,"1","Nvl"
1.02345732137238e-06,0.479247575634921,0.831,0.7,0.0201017252490749,"1","Cdk6"
1.03292186848022e-06,0.312242302589594,1,0.98,0.0202876184188199,"1","Tpi1"
1.07369970866057e-06,0.757051661195181,0.476,0.285,0.0210885359778023,"1","Camk2g"
1.07552190214539e-06,0.489852328231666,0.782,0.616,0.0211243256800377,"1","Sbds"
1.16086931790631e-06,0.515115559766216,0.773,0.593,0.0228006342729978,"1","Vbp1"
1.20701194702661e-06,0.268360821558655,0.987,0.979,0.0237069216515497,"1","Bag1"
1.29082196112048e-06,0.334159299282254,0.956,0.897,0.0253530341383674,"1","Mvb12a"
1.36621437363386e-06,0.48347740858171,0.782,0.639,0.0268338165125427,"1","Mmadhc"
1.40104605479175e-06,0.624173806185981,0.631,0.432,0.0275179455621647,"1","Gbf1"
1.41019158339767e-06,0.308846948013131,0.991,0.971,0.0276975728895136,"1","Hnrnpu"
1.4657646424284e-06,1.23112436961964,0.271,0.133,0.0287890833419363,"1","Vhl"
1.48517276612492e-06,0.361815338847276,0.907,0.853,0.0291702782994595,"1","Acin1"
1.4980778025138e-06,0.870602816564773,0.409,0.245,0.0294237461191736,"1","Ro60"
1.5331889060095e-06,0.723208862478728,0.369,0.19,0.0301133633029327,"1","Pms2"
1.55476971556097e-06,0.502835101919649,0.844,0.678,0.0305372319833329,"1","Hmgn5"
1.59045558550677e-06,0.49053946838083,0.827,0.674,0.0312381381549385,"1","Hsph1"
1.62777412047091e-06,0.788203809287294,0.356,0.19,0.0319711115001692,"1","Abl2"
1.64363938281084e-06,0.798058946081199,0.396,0.222,0.0322827211177877,"1","Irs1"
1.72692351013683e-06,0.601255517128415,0.658,0.455,0.0339185046625975,"1","Grsf1"
1.77309880338285e-06,0.858385168632323,0.342,0.184,0.0348254335972425,"1","ENSMUSG00000133777"
1.77525982905811e-06,0.657323502352697,0.751,0.59,0.0348678783025304,"1","Rbpms"
1.78161589870172e-06,0.376310943557341,0.898,0.796,0.0349927178664005,"1","Smim14"
1.79140425804505e-06,0.411130594326214,0.809,0.623,0.0351849710322628,"1","Zfp106"
1.79246463664835e-06,0.288954126995397,0.996,0.994,0.0352057979284103,"1","Ncl"
1.91706171087431e-06,0.459629144151352,0.782,0.576,0.0376530090632823,"1","Vapb"
1.93173900141859e-06,0.656170110030371,0.449,0.263,0.0379412857268625,"1","Pbx3"
1.98610009663067e-06,0.649638457609052,0.511,0.308,0.0390089919979231,"1","Slain2"
2.07022509432454e-06,0.517400632950381,0.796,0.639,0.0406612910776282,"1","AI506816"
2.10327875749501e-06,0.743507937439805,0.333,0.172,0.0413104980759595,"1","Unc93b1"
2.22393876230251e-06,0.290724033705888,0.996,0.985,0.0436803812303836,"1","Tpr"
2.22788894455102e-06,0.343762889918477,0.938,0.876,0.0437579667599265,"1","Utp3"
2.25263338045354e-06,0.560739496196581,0.573,0.371,0.044243972225488,"1","Gpatch11"
2.26037471367753e-06,0.616949774161919,0.493,0.312,0.0443960197513404,"1","Pola1"
2.39064289586127e-06,0.680236102707697,0.467,0.277,0.0469546171176112,"1","Gt(ROSA)26Sor"
2.44205268181123e-06,0.301559773224076,0.969,0.94,0.0479643567234544,"1","Nudt4"
2.60544110930469e-06,0.691394011927403,0.498,0.328,0.0511734688278535,"1","Cit"
2.65878452150977e-06,0.316589273785437,0.987,0.923,0.0522211867869733,"1","Eprs1"
2.67027289565838e-06,0.36045643611623,0.938,0.862,0.0524468299436262,"1","Slbp"
2.69305037503322e-06,0.250916285361781,0.996,0.969,0.0528942024160275,"1","Eloc"
2.7071353128147e-06,0.283690466863665,0.964,0.925,0.0531708446789934,"1","Ndufv3"
2.86486592973024e-06,0.600776289422739,0.578,0.387,0.0562688317258316,"1","Mpnd"
2.9634871592111e-06,0.509325564601645,0.658,0.462,0.0582058512940653,"1","Melk"
3.08429207306881e-06,0.99370607113337,0.351,0.198,0.0605785806071445,"1","Gas2l3"
3.10297402567517e-06,0.494207494179863,0.791,0.613,0.0609455128382861,"1","Fh1"
3.11576617638323e-06,0.252153530788953,0.996,0.992,0.061196763470343,"1","Cd9"
3.15685298568704e-06,0.42555368436873,0.844,0.724,0.0620037494918792,"1","Zfhx3"
3.26303132235665e-06,0.63134098347847,0.591,0.407,0.0640891982024069,"1","Ufl1"
3.32854823083052e-06,0.383654580187916,0.938,0.877,0.0653760158017422,"1","Srsf10"
3.39632702884186e-06,0.799342812046675,0.307,0.158,0.0667072591734829,"1","Ssh1"
3.43606657860633e-06,0.478984460524702,0.813,0.681,0.0674877836704068,"1","Acot7"
3.45983907713237e-06,0.857986700485373,0.364,0.204,0.0679546993139569,"1","Mepce"
3.53156362561665e-06,0.849994895229393,0.444,0.286,0.0693634411707366,"1","Ankrd26"
3.62643978502621e-06,0.558160862119508,0.467,0.279,0.0712269038176998,"1","Hccs"
3.72010848545988e-06,0.398152451072836,0.827,0.651,0.0730666507629174,"1","Ptpn11"
3.75639244502626e-06,0.60209408486778,0.458,0.26,0.0737793040127608,"1","Hsd17b11"
4.02002195150574e-06,0.852790075025759,0.373,0.208,0.0789572511495242,"1","Bard1"
4.07868970527903e-06,0.823504287480413,0.4,0.233,0.0801095445013853,"1","Sh2b3"
4.19839039601486e-06,0.327398756413297,0.969,0.907,0.0824605857681278,"1","Ccar1"
4.26240554109478e-06,0.647308815987559,0.409,0.233,0.0837179072326425,"1","Cbl"
4.33784642083615e-06,0.494539263924086,0.707,0.541,0.0851996415516428,"1","Kmt2e"
4.34995333697036e-06,0.333387849774821,0.942,0.828,0.0854374334914348,"1","Rad23b"
4.53571103300264e-06,0.742388289348815,0.48,0.311,0.0890859003992048,"1","Lrig1"
4.65735970770779e-06,0.618504005975831,0.587,0.403,0.0914752020190886,"1","Trnt1"
4.92691422540062e-06,0.412852838205539,0.836,0.649,0.0967695223010935,"1","Emc3"
5.3039288730924e-06,0.458178960790874,0.782,0.58,0.104174466996408,"1","Gpat4"
5.49529963595066e-06,0.309677698250373,0.96,0.934,0.107933180149707,"1","Ctsz"
5.50062525684686e-06,0.504214478133597,0.72,0.554,0.108037780669729,"1","Flnc"
5.55893288135366e-06,0.971881610338928,0.28,0.142,0.109183000722667,"1","Dusp4"
5.71008859129982e-06,0.428506678471278,0.796,0.675,0.11215185002172,"1","Mxra8"
5.77787855340863e-06,0.87569125589295,0.284,0.144,0.113483312667499,"1","Tdrd7"
5.86509912066198e-06,0.514459321832437,0.582,0.375,0.115196411828922,"1","Midn"
6.22182487574981e-06,0.561067649745829,0.604,0.423,0.122202862384602,"1","Mfap3l"
6.24594470732842e-06,0.608989666554006,0.627,0.464,0.122676599996638,"1","Zfp292"
6.26909251466763e-06,0.438302161526741,0.902,0.799,0.123131246080587,"1","Mcm3"
6.28785881674021e-06,0.391296981553156,0.862,0.718,0.123499835019594,"1","Ddx50"
6.32314507617866e-06,0.314565747235314,0.96,0.911,0.124192892441225,"1","Ppig"
6.40762869863816e-06,0.340068634114817,0.956,0.847,0.125852235269952,"1","Gfer"
6.61864757146222e-06,0.587926387478725,0.916,0.83,0.12999685695109,"1","Cst6"
7.03223543069053e-06,0.642439739316791,0.502,0.32,0.138120136094193,"1","Kmt2d"
7.20718675559207e-06,0.580526648483209,0.573,0.41,0.141556355066584,"1","Commd8"
7.32907318091443e-06,0.886750681970928,0.364,0.204,0.14395032634634,"1","Samd9l"
7.36090983535705e-06,0.677925597737395,0.351,0.185,0.144575630076248,"1","Exoc6b"
7.5655286129136e-06,0.537951440018336,0.711,0.56,0.148594547486236,"1","Edem1"
7.76255336932261e-06,0.909349934872938,0.307,0.167,0.152464310726865,"1","Ddhd1"
7.86816716446545e-06,0.278347556859028,0.982,0.948,0.154538671277266,"1","Psmc3"
7.92052696563361e-06,0.639154148624299,0.52,0.342,0.15556707013201,"1","Thoc2l"
7.93588832734963e-06,0.370965879144709,0.911,0.787,0.155868782637474,"1","Actr3"
8.28003193317374e-06,0.801621729749103,0.271,0.132,0.162628107199465,"1","Stub1"
8.31123118971196e-06,0.639043012828461,0.364,0.202,0.163240891797133,"1","Creb5"
8.35651142938204e-06,0.412815390388611,0.836,0.685,0.164130240984493,"1","Tsc22d4"
8.58576365651694e-06,0.753199930452995,0.311,0.161,0.168632983977649,"1","Wsb2"
8.80710361751694e-06,0.991891516906854,0.307,0.17,0.17298032215165,"1","Pradc1"
9.03598086977569e-06,0.59146659571614,0.631,0.482,0.177475700263264,"1","Ncaph"
9.11409040681425e-06,0.417127606161563,0.853,0.732,0.179009849680239,"1","Cdk2ap1"
9.12316236025123e-06,0.30881741010339,0.964,0.926,0.179188031917694,"1","Rock2"
9.43673371625272e-06,0.597967709064934,0.658,0.472,0.18534688692092,"1","Fdft1"
9.51478158718217e-06,0.336219870240704,0.867,0.792,0.186879825153845,"1","Agpat3"
9.51687851158713e-06,0.607835212388479,0.76,0.629,0.186921010846083,"1","Rnd3"
9.56822974256887e-06,0.919610591454052,0.28,0.144,0.187929600373795,"1","Ahcyl2"
9.58193159611327e-06,0.581615390485736,0.551,0.355,0.188198718479261,"1","Arfgef1"
9.6681436121358e-06,0.420357349180966,0.68,0.507,0.189892008685959,"1","Pea15a"
9.84142338294299e-06,0.303047780407417,0.978,0.933,0.193295396664383,"1","Srm"
1.01066160723249e-05,0.680651048491169,0.409,0.239,0.198504046276533,"1","Uba6"
1.04648718846833e-05,0.336487237387111,0.947,0.873,0.205540548687066,"1","Anapc5"
1.05860379229711e-05,0.606984702367915,0.418,0.25,0.207920370845076,"1","Xpo6"
1.07661505801426e-05,0.468886351620784,0.716,0.515,0.21145796354458,"1","Tprg1l"
1.1028878874306e-05,0.479217028348458,0.52,0.335,0.216618209970244,"1","Erc1"
1.10574335586702e-05,0.469609921898662,0.769,0.613,0.217179052525841,"1","Ppp4r2"
1.1530638152446e-05,0.78963493926492,0.293,0.153,0.226473263952192,"1","Bckdhb"
1.17530485780943e-05,0.761013476705292,0.396,0.227,0.23084162712235,"1","Wbp1"
1.18602522894213e-05,0.447553678265913,0.791,0.649,0.232947215216523,"1","Eci1"
