"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Dnttip1",74.0306582855503,-0.39312547783467,0.205283857863228,-1.91503356341146,0.055488223407183,0.919095058493463
"Rwdd4a",71.9830426158826,-0.394976083033546,0.206203183786914,-1.9154703423091,0.0554325478757099,0.919095058493463
"Armc1",101.867245751563,-0.346205457912134,0.181298968891139,-1.90958315995726,0.0561869050655869,0.920315460298594
"Sdf4",127.543301573255,-0.292395478681031,0.153273066174584,-1.90767684093942,0.0564329967713221,0.920315460298594
"Gng11",243.695895836051,0.268230655453583,0.14076088337141,1.9055766703725,0.0567051513426214,0.920315460298594
"Manf",558.922468893266,-0.16044742247781,0.0841338504152993,-1.90704956073939,0.0565141699459983,0.920315460298594
"Mrpl45",119.532615519279,0.294186598589149,0.154243615979093,1.90728541159865,0.0564836382793347,0.920315460298594
"Shmt2",130.557116791133,-0.292380433363722,0.154146924335105,-1.89676462650729,0.0578590099030396,0.92781878430173
"Gabarap",490.878166105942,0.155732267273958,0.0820986480044796,1.89689198372013,0.0578421956709268,0.92781878430173
"Akr1e1",45.7737144113333,0.462254480462932,0.243465243923814,1.8986466939305,0.0576109446596702,0.92781878430173
"Rbpms",76.328854723926,-0.374064017203748,0.19740954583453,-1.89486286300101,0.0581105722996828,0.928105237269248
"Rnf138",76.5606097056351,0.384762275072763,0.203239287424394,1.8931491049234,0.0583380434854956,0.928105237269248
"Pkig",72.3755555632725,0.382000878211287,0.202209981714509,1.8891296808019,0.0588744542386263,0.929314710728214
"H2ac6",49.6075502942771,0.467965967497544,0.247942300688503,1.88739866573015,0.0591067244587386,0.929314710728214
"Mrpl43",166.373279176713,-0.262057253392473,0.138837602094847,-1.88750921535974,0.0590918680399044,0.929314710728214
"Gpx4",553.463848058695,0.149669845734888,0.0794465167395632,1.88390695875977,0.0595775617970028,0.929456148189676
"Psmb9",61.3537979206157,0.442182624847241,0.234570367041782,1.88507453189294,0.0594197759466641,0.929456148189676
"Grem1",75.0695581197186,0.513697665847371,0.273827418295757,1.87599061132926,0.060656569110036,0.929936003457098
"Eps8",247.338144316992,0.212530998255755,0.113337031878838,1.87521231792058,0.0607635202258924,0.929936003457098
"Fbxw11",44.7390299501309,0.463927274698402,0.24704920136953,1.87787401103342,0.0603984024499098,0.929936003457098
"Trappc2b",60.6849805454402,-0.430304823566118,0.228990125553842,-1.87914139321672,0.0602251894583639,0.929936003457098
"mt-Co1",596.920570175873,0.157533100226785,0.0839416397874252,1.87669791328503,0.0605595088062638,0.929936003457098
"Cgnl1",100.470562384454,-0.359763239654271,0.192208326770704,-1.87173597366285,0.0612431400436226,0.93372590407417
"Pdcl3",160.461814588771,-0.279817490478532,0.151183426525025,-1.85084765513113,0.0641914730277715,0.94288076287959
"Mgst3",74.507035150475,0.354661222732883,0.19155168367101,1.85151712548773,0.0640951933314491,0.94288076287959
"Tmed5",119.083082472434,-0.296382508817643,0.159490803098887,-1.85830469882255,0.0631257569475158,0.94288076287959
"Atxn2",55.6236070718777,-0.442110489040578,0.237332147456286,-1.86283440224637,0.0624855682500231,0.94288076287959
"Fscn1",165.597311204686,-0.267622806831013,0.144718943461589,-1.84925898731457,0.0644204247930154,0.94288076287959
"Blvrb",173.650103014507,0.267205695043288,0.143867839526892,1.85729969895977,0.0632685272309964,0.94288076287959
"Tfdp1",194.307790405302,-0.250894959553759,0.135208575785502,-1.85561424707102,0.0635085614951983,0.94288076287959
"Gtf2a2",250.031307784585,-0.204467311194104,0.110490846349379,-1.85053620231639,0.0642363052083864,0.94288076287959
"Marcks",118.087155758924,0.365603118277884,0.195962939226893,1.86567480422701,0.062086876831593,0.94288076287959
"Cdca2",40.6072918273923,-0.547116955439401,0.293858261793169,-1.86183962329596,0.0626256995341051,0.94288076287959
"Cst6",259.899442476283,0.302796380988582,0.163738792923269,1.84926476849306,0.0644195904148527,0.94288076287959
"Gnb1",416.806713504252,-0.189788586019093,0.103590006204148,-1.83211289364218,0.0669346027845032,0.951051598907368
"Gatad1",127.746074078249,-0.293199095460736,0.160133343117239,-1.83096842764392,0.0671052556744578,0.951051598907368
"Sec11a",178.389377310769,0.227109168505687,0.123772930102088,1.83488561124283,0.0665226400681205,0.951051598907368
"Ets1",48.2984546715741,0.420547877804453,0.229674468035713,1.83106063726274,0.0670914929200173,0.951051598907368
"Npm1",4788.92324384085,0.0849726452521621,0.0463303465978984,1.83406021089461,0.0666450568935111,0.951051598907368
"Grn",122.824926459111,0.299506039576929,0.162828874051582,1.83939145511777,0.065857630031226,0.951051598907368
"P4hb",366.83126517784,0.165839049467808,0.0903048267213722,1.83643616281431,0.0662931753147017,0.951051598907368
"Ppp1r18",55.2380942528173,0.518705184005249,0.281423634606635,1.84314719952458,0.065307521563385,0.951051598907368
"Bex3",661.638465083203,-0.13786689276381,0.0752255852600261,-1.8327127969461,0.0668452932057494,0.951051598907368
"Cox20",66.5513796510165,0.425984846915101,0.234542612454172,1.81623647173426,0.0693341056247178,0.95153488155093
"S100a13",174.279932092524,-0.249526865231812,0.137336341102508,-1.81690340101288,0.0692319058437743,0.95153488155093
"Capzb",290.226522060433,-0.189964834675252,0.104483794145202,-1.81812726298258,0.0690446839545288,0.95153488155093
"Slc25a33",38.2949728066668,-0.561069257870502,0.308183596242529,-1.82056820905212,0.0686725190286642,0.95153488155093
"Ski",38.5958047454963,-0.514270464859702,0.281895108421014,-1.82433270211852,0.0681017893535376,0.95153488155093
"Rpl9",3207.09301638835,-0.074219261314813,0.0409929670332102,-1.8105364575022,0.0702126359802798,0.95153488155093
"Rpl32",7203.41842444268,-0.102117174050379,0.0559118123235747,-1.82639713875492,0.0677904625524106,0.95153488155093
"Mak16",145.828487078285,-0.311379379398492,0.17139821496899,-1.81670141345887,0.069262845206242,0.95153488155093
"Nufip2",58.9590586154077,0.393571586074685,0.215640118917763,1.82513155738324,0.0679811790374359,0.95153488155093
"Stard3nl",95.1801604328021,0.307424435808415,0.169767216144306,1.81085867336775,0.0701627311632723,0.95153488155093
"Pitx1",58.6052563385366,-0.426188415662584,0.235232213302827,-1.81177743336508,0.0700205933483926,0.95153488155093
"Pigx",52.6873989281695,0.419914116611259,0.231121305637831,1.8168559382806,0.0692391749082487,0.95153488155093
"Msl3",61.7349514499052,0.435984584057766,0.240271267498864,1.81455148006753,0.0695928646365408,0.95153488155093
"1810037I17Rik",419.476474812584,-0.197314923758796,0.109330298465745,-1.80475976493029,0.0711122830410962,0.953411287672111
"Ssu72",49.3778812568068,-0.438451192420875,0.243135141307391,-1.80332299997124,0.0713375025440979,0.953411287672111
"Snx10",38.7191244320957,0.488988727738103,0.271349370828301,1.80206324505361,0.0715354556216093,0.953411287672111
"Pa2g4",348.528019950221,-0.198077096167915,0.109782716939718,-1.80426483958016,0.0711897989575805,0.953411287672111
"Atxn10",235.704722385373,0.21032208626542,0.116420912377175,1.80656620851783,0.0708299422369786,0.953411287672111
"Eloc",338.701930685516,-0.160991980775866,0.0967553837869625,-1.6639072108932,0.0961309737777742,0.953415523187026
"Phf3",65.9872372308684,0.348514619779649,0.206235337493774,1.68988798920151,0.0910493858596753,0.953415523187026
"En1",50.2664239040163,0.420931026650199,0.234330205395039,1.79631569878319,0.072444322518811,0.953415523187026
"Ube2t",51.3415026691808,-0.448310926550617,0.270245081376445,-1.65890503637374,0.0971349296321138,0.953415523187026
"Tpr",420.220977247041,0.157686432271893,0.0925942538705044,1.70298291395514,0.0885712659405316,0.953415523187026
"Rrp15",114.362988288603,-0.265991694114928,0.158547821710126,-1.6776748569983,0.0934105904184214,0.953415523187026
"Uap1l1",58.7773183189158,0.370113330732254,0.216824077462294,1.70697523570286,0.087826655395544,0.953415523187026
"Rabl6",95.1875473185498,0.285896238909505,0.170012808326956,1.68161588366737,0.0926433485576205,0.953415523187026
"Gsn",175.834835847463,0.210083732723521,0.128642994516345,1.6330755787625,0.10245310209513,0.953415523187026
"Ndufa8",376.004060608694,-0.164920854467082,0.0977360726532689,-1.68741028762389,0.0915244870391838,0.953415523187026
"Thbs1",219.447888221439,-0.250444967303406,0.152552166180248,-1.64170049874934,0.100652088258252,0.953415523187026
"Trmt6",77.7638764023911,-0.341516494585111,0.192321655087725,-1.77575684043138,0.0757730042407427,0.953415523187026
"Tmx4",42.4455591273247,0.415532004822316,0.255897733659908,1.62382057425551,0.104414107702673,0.953415523187026
"Dtd1",45.9725067602797,-0.445346436999789,0.25733218707757,-1.73062857801594,0.0835180312284875,0.953415523187026
"Ddx27",171.287197619863,-0.253375814374311,0.142320174882432,-1.78032253391776,0.0750231913807586,0.953415523187026
"Atp5f1e",1000.16486425513,-0.110968539008356,0.063794368260798,-1.73947233954422,0.0819517135293268,0.953415523187026
"Ppdpf",57.7166453904472,0.386305669540326,0.217114236284399,1.77927378762166,0.0751948862226772,0.953415523187026
"Arfrp1",41.014951636255,-0.458890193625362,0.274777387317903,-1.67004351451399,0.0949107545311476,0.953415523187026
"Mtfr1",65.404411403121,-0.356222986413664,0.210875990169392,-1.68925341442389,0.0911708767439359,0.953415523187026
"Fndc3b",69.1684370878427,0.419307867223583,0.234106248183298,1.7911007095175,0.0732771353365297,0.953415523187026
"Slc50a1",128.151714810491,0.284568445737427,0.160800987930663,1.76969339181008,0.0767782313330533,0.953415523187026
"Gatad2b",62.7912883670362,0.357399135049174,0.218254378348949,1.63753477823826,0.101518778294068,0.953415523187026
"Psma5",325.093519205367,0.158465858917488,0.0969971620373674,1.63371644684244,0.102318403313164,0.953415523187026
"Gclm",181.733133436201,0.227492727806614,0.133730462525073,1.70112869955836,0.088918822813214,0.953415523187026
"Adh7",88.3254264682715,0.300873659188792,0.171750669908542,1.7518048654425,0.0798073673170279,0.953415523187026
"Metap1",85.5910414265451,-0.32590004458515,0.189888240892845,-1.71627291428255,0.0861121033223304,0.953415523187026
"Znhit6",152.084924389757,-0.247503615807465,0.141194732038475,-1.75292386786796,0.0796150760584257,0.953415523187026
"Pigk",58.9285975782688,-0.396482014328178,0.221222891655276,-1.79222869460545,0.0730963399782699,0.953415523187026
"Slc35a1",45.1445074311913,-0.416737833137214,0.254247666684795,-1.63910189844089,0.101192039754137,0.953415523187026
"Sec61b",952.834825358512,-0.0985802498766368,0.060913015212481,-1.61837744417613,0.105581279944208,0.953415523187026
"Mtap",413.472047468885,-0.167700630259441,0.100161237730781,-1.67430668848357,0.0940703406823609,0.953415523187026
"Tmem59",135.175459289862,0.260246305735501,0.150400348882183,1.73035706146777,0.0835665004526086,0.953415523187026
"Magoh",178.990724606968,-0.216608256128658,0.129521767913659,-1.67236951454408,0.0944514797005047,0.953415523187026
"Faf1",60.7897564611553,-0.409288044050894,0.244907674380798,-1.67119321632407,0.0946835197464695,0.953415523187026
"Map7d1",53.814975141735,0.397871162231254,0.240254440395873,1.65604082728158,0.0977135511128251,0.953415523187026
"Sfpq",274.559572937231,0.188492625922818,0.112468334272215,1.67596174641119,0.0937456857670963,0.953415523187026
"Tmem234",236.289238227926,-0.19347199818051,0.115372118218489,-1.67693894476409,0.0935544216102609,0.953415523187026
"Srsf10",183.38147052966,-0.228998032462849,0.140286712915816,-1.63235724683539,0.102604250020742,0.953415523187026
"Fuca1",60.8708749659583,-0.398407618752975,0.228534698324358,-1.74331347350816,0.0812788731158315,0.953415523187026
"Vamp3",50.842174493678,-0.388053217317646,0.238244188241167,-1.62880454789869,0.103354401640491,0.953415523187026
"Acot7",89.5297415489269,-0.328838361594585,0.187932078233705,-1.74977238949944,0.0801575967978104,0.953415523187026
"Tyms",166.398441560366,-0.252392561866578,0.152493730292489,-1.65510123847374,0.0979039637191839,0.953415523187026
"Klf3",55.677710954936,0.381891484259977,0.221044868336452,1.72766500816794,0.0840483004856494,0.953415523187026
"Ncor2",51.4345587363236,-0.404885272478651,0.24520553068316,-1.65120774947699,0.0986961612754267,0.953415523187026
"Ubc",536.998215303913,0.163371245765915,0.0999752588141234,1.63411675752357,0.102234336836434,0.953415523187026
"Rfc2",93.5264075166436,-0.317332768542271,0.181744033120158,-1.74604229417793,0.0808036028475493,0.953415523187026
"Pop7",74.6533905762786,-0.326075047825361,0.196570115366127,-1.65882309840446,0.0971514444187546,0.953415523187026
"Col1a2",374.054030996786,0.154953717026487,0.0962836090473969,1.60934678871675,0.107540533547058,0.953415523187026
"Pals2",222.676873577665,0.191921805922797,0.114298954851857,1.67912126730771,0.093128412187603,0.953415523187026
"Pole4",150.169381982129,-0.251642492226718,0.146561530573864,-1.71697505642448,0.0859837296150015,0.953415523187026
"Arl8b",44.8056288670708,-0.470245309639368,0.266185946905228,-1.76660456762127,0.0772944755083398,0.953415523187026
"Arhgdib",584.95987224201,0.135298293257139,0.0832715106925959,1.62478490100419,0.10420839939006,0.953415523187026
"Aebp2",39.640648254929,0.443715378111192,0.259731007836171,1.70836505740228,0.0875686266795687,0.953415523187026
"Ergic2",71.083682827976,0.353765640434897,0.211763079057265,1.67057280244415,0.0948060882963277,0.953415523187026
"Nop53",90.3636709613609,0.304547972864809,0.17422495982191,1.74801574456446,0.080461301138611,0.953415523187026
"Ethe1",100.267449254297,-0.29018354156822,0.176682467233632,-1.6424014567586,0.1005068332378,0.953415523187026
"Rpl13a",257.524071637147,0.185512252204038,0.115262670025998,1.60947384059552,0.107512770570203,0.953415523187026
"Bcl7c",88.7777576622677,-0.322342477525096,0.187390460974033,-1.72016481441797,0.0854024868596924,0.953415523187026
"Nsmce4a",157.057168522027,-0.222875477614249,0.136077437093336,-1.63785769613943,0.101451382522,0.953415523187026
"Htra1",297.840839474587,0.182598883925652,0.105929021567965,1.72378524055842,0.0847466200467778,0.953415523187026
"Coprs",52.9721793188651,-0.418931536227548,0.243726244997381,-1.71886099600004,0.0856396857415293,0.953415523187026
"Ndufa13",664.804650643733,-0.138657542311983,0.0841531201404708,-1.64768153670989,0.0994180387538227,0.953415523187026
"Fkbp8",218.147732561734,0.182365552157192,0.110296704495052,1.6534088936934,0.0982476740472477,0.953415523187026
"Isyna1",72.1798398918647,-0.336323216515055,0.196413124394514,-1.7123255767752,0.0868366857566965,0.953415523187026
"Mvb12a",207.295002085105,-0.21332684652665,0.130468147893511,-1.6350875671261,0.102030692104885,0.953415523187026
"Asf1b",101.879904920786,-0.356439173872969,0.201591196497457,-1.76812866864186,0.0770393956944133,0.953415523187026
"Gadd45gip1",110.494513626996,-0.30184468030447,0.168703028106676,-1.78920724596363,0.0735814451615959,0.953415523187026
"Rpl13",4887.79974418364,-0.068171352320238,0.0396798553020149,-1.71803429728677,0.0857903596359195,0.953415523187026
"Mrpl4",119.710226771895,-0.272898016493472,0.169194146884576,-1.61292823373874,0.106760100389657,0.953415523187026
"Tbrg1",204.982018124689,0.199020287436328,0.123195468519813,1.61548383091965,0.106205959076279,0.953415523187026
"Cryab",248.017712625555,0.248898592492942,0.146163238749753,1.70288093382416,0.0885903527611984,0.953415523187026
"Scamp2",45.2086894325844,0.396142480897604,0.245108364214599,1.61619323831303,0.10605254025731,0.953415523187026
"Tma7",564.518055405887,-0.132472281485073,0.0763086032222019,-1.73600715897432,0.0825625687415594,0.953415523187026
"Sar1a",112.62123370295,-0.280808739228538,0.161365308943869,-1.74020513496006,0.0818230042986375,0.953415523187026
"Pwwp3a",63.2198192209641,-0.387440776942956,0.226458129003466,-1.71087157987173,0.0871048220743349,0.953415523187026
"Map2k2",235.184298611799,-0.192224294941678,0.116769329091356,-1.64618822800025,0.0997250121543588,0.953415523187026
"Rps26",3014.50406451548,-0.0746578107546455,0.0426934012063531,-1.74869672232944,0.0803434569186262,0.953415523187026
"Sarnp",180.153189724031,0.2118301084298,0.125562528027465,1.68704876970512,0.0915939746534317,0.953415523187026
"Nudcd2",254.549338805969,-0.22857154265514,0.136770252489385,-1.67120801851908,0.0946805969864643,0.953415523187026
"Sparc",1248.28928273949,0.1335598820948,0.0825345226786343,1.61823050234196,0.105612931635878,0.953415523187026
"Cops3",57.7698690982326,-0.389909158076325,0.229982339056445,-1.6953873922494,0.0900019560416053,0.953415523187026
"Phf23",55.4458438547442,0.395929557654641,0.225820765239017,1.75329118752908,0.0795520374016818,0.953415523187026
